year,total_rooms,bedrooms,n_weeks_old,living_area,other_area,total_area,monthly_contrib,n_photos,n_photos_360,other_indoor_space,located_on,own_ground,flg_missing_year,flg_missing_total_rooms,flg_missing_bedrooms,flg_missing_n_weeks_old,flg_missing_living_area,flg_missing_other_area,flg_missing_total_area,flg_missing_monthly_contrib,flg_missing_n_photos,flg_missing_n_photos_360,flg_missing_type_of_construction,flg_missing_other_indoor_space,flg_missing_located_on,flg_missing_own_ground,living_area**2,living_area*n_photos,living_area*own_ground,sqrt(living_area)*year**3,living_area**3*monthly_contrib,flg_missing_total_area*living_area,flg_missing_n_weeks_old*living_area**2,flg_missing_monthly_contrib*living_area,flg_missing_type_of_construction*own_ground,flg_missing_own_ground*flg_missing_total_rooms,flg_missing_type_of_construction*sqrt(n_photos),flg_missing_monthly_contrib*flg_missing_other_area,living_area*total_rooms,sqrt(located_on)*own_ground,flg_missing_located_on*living_area,flg_missing_n_photos_360*living_area,flg_missing_other_indoor_space*living_area**2,flg_missing_monthly_contrib*flg_missing_n_photos,flg_missing_own_ground*living_area**2,flg_missing_other_indoor_space*living_area,flg_missing_other_area*located_on,flg_missing_n_weeks_old*living_area,flg_missing_other_area*living_area**2,flg_missing_living_area*year**3,flg_missing_own_ground*n_photos,flg_missing_other_area*living_area,flg_missing_n_photos*living_area**3,flg_missing_n_photos_360*flg_missing_other_indoor_space,id,price_category,zipcode,type_of_construction,energy_label
1928.0,3.0,2.0,8.0,91.0,9.0,0.0,0.0,30.0,1.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,8281.0,2730.0,91.0,68366254103.33146,0.0,91.0,0.0,91.0,0.0,0.0,0.0,0.0,273.0,0.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49,150K-200K,3079,Bestaande bouw,F
1950.0,0.0,0.0,0.0,56.0,15.0,8.0,90.0,0.0,0.0,15.0,3.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3136.0,0.0,56.0,55487843631.51086,15805440.0,0.0,3136.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7320508075688772,0.0,56.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,175616.0,0.0,50,< 100K,3082,Bestaande bouw,D 
1965.0,6.0,5.0,0.0,132.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,17424.0,5016.0,132.0,87171522196.17368,0.0,132.0,17424.0,132.0,0.0,0.0,0.0,1.0,792.0,0.0,132.0,132.0,17424.0,0.0,0.0,132.0,0.0,132.0,17424.0,0.0,0.0,132.0,0.0,1.0,51,200K-300K,3067,Bestaande bouw,D
2004.0,5.0,4.0,0.0,135.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,18225.0,5130.0,135.0,93510426073.64838,0.0,135.0,18225.0,135.0,0.0,0.0,0.0,1.0,675.0,0.0,135.0,135.0,18225.0,0.0,0.0,135.0,0.0,135.0,18225.0,0.0,0.0,135.0,0.0,1.0,53,> 300K,3059,Bestaande bouw,B
1927.0,6.0,5.0,16.0,163.0,8.0,0.0,0.0,42.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,26569.0,6846.0,163.0,91356393433.4999,0.0,163.0,0.0,163.0,0.0,0.0,0.0,0.0,978.0,0.0,163.0,163.0,26569.0,0.0,0.0,163.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,54,200K-300K,3082,Bestaande bouw,G
2009.0,3.0,2.0,0.0,80.0,0.0,0.0,175.0,25.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,6400.0,2000.0,80.0,72524510082.79567,89600000.0,80.0,6400.0,0.0,0.0,0.0,0.0,0.0,240.0,2.0,0.0,80.0,6400.0,0.0,0.0,80.0,4.0,80.0,6400.0,0.0,0.0,80.0,0.0,1.0,56,200K-300K,3011,Bestaande bouw,A
1936.0,2.0,1.0,5.0,50.0,1.0,0.0,28.0,18.0,9.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2500.0,900.0,50.0,51309887339.95505,3500000.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58,< 100K,3028,Bestaande bouw,D
2016.0,6.0,4.0,0.0,180.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,32400.0,4140.0,0.0,109927875786.15692,0.0,180.0,32400.0,180.0,0.0,0.0,0.0,1.0,1080.0,0.0,180.0,180.0,32400.0,0.0,32400.0,180.0,0.0,180.0,32400.0,0.0,23.0,180.0,0.0,1.0,59,> 300K,3061,Nieuwbouw,A
1958.0,3.0,2.0,0.0,81.0,0.0,0.0,175.0,25.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,6561.0,2025.0,81.0,67558589208.0,93002175.0,81.0,6561.0,0.0,0.0,0.0,0.0,0.0,243.0,1.7320508075688772,0.0,81.0,6561.0,0.0,0.0,81.0,3.0,81.0,6561.0,0.0,0.0,81.0,0.0,1.0,60,150K-200K,3055,Bestaande bouw,E
1938.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7278825672.0,0.0,0.0,0.0,1.0,61,< 100K,3082,Bestaande bouw,G
1980.0,5.0,4.0,0.0,129.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,16641.0,2838.0,129.0,88163825424.34656,0.0,129.0,16641.0,129.0,0.0,0.0,0.0,1.0,645.0,0.0,129.0,129.0,16641.0,0.0,0.0,129.0,0.0,129.0,16641.0,0.0,0.0,129.0,0.0,1.0,62,200K-300K,3069,Bestaande bouw,C
1984.0,5.0,4.0,0.0,102.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,10404.0,2550.0,0.0,78872406030.7442,0.0,102.0,10404.0,102.0,0.0,0.0,0.0,1.0,510.0,0.0,102.0,102.0,10404.0,0.0,0.0,102.0,0.0,102.0,10404.0,0.0,0.0,102.0,0.0,1.0,63,200K-300K,3068,Bestaande bouw,C
2008.0,4.0,3.0,0.0,105.0,0.0,0.0,166.0,33.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,11025.0,3465.0,105.0,82963253476.74182,192165750.0,105.0,11025.0,0.0,0.0,0.0,0.0,0.0,420.0,1.0,0.0,105.0,11025.0,0.0,0.0,105.0,1.0,105.0,11025.0,0.0,0.0,105.0,0.0,1.0,65,> 300K,3059,Bestaande bouw,A
1940.0,4.0,3.0,0.0,105.0,5.0,0.0,0.0,30.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,11025.0,3150.0,0.0,74816922371.36516,0.0,105.0,11025.0,105.0,0.0,0.0,0.0,0.0,420.0,0.0,0.0,105.0,11025.0,0.0,11025.0,105.0,0.0,105.0,0.0,0.0,30.0,0.0,0.0,1.0,66,200K-300K,3051,Bestaande bouw,D
1938.0,4.0,3.0,24.0,95.0,4.0,0.0,0.0,33.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,9025.0,3135.0,95.0,70945216896.6999,0.0,95.0,0.0,95.0,0.0,0.0,0.0,0.0,380.0,1.4142135623730951,0.0,95.0,9025.0,0.0,0.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,67,100K-150K,3074,Bestaande bouw,G
1993.0,2.0,1.0,4.0,81.0,9.0,0.0,108.0,19.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,6561.0,1539.0,0.0,71246642913.0,57395628.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,162.0,0.0,0.0,81.0,6561.0,0.0,0.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,68,150K-200K,3065,Bestaande bouw,C
1940.0,2.0,1.0,0.0,47.0,3.0,0.0,0.0,16.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2209.0,752.0,47.0,50055766808.89458,0.0,47.0,2209.0,47.0,0.0,0.0,0.0,0.0,94.0,1.4142135623730951,0.0,47.0,2209.0,0.0,0.0,47.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,1.0,69,< 100K,3083,Bestaande bouw,G
1951.0,3.0,2.0,8.0,150.0,0.0,0.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,22500.0,1500.0,0.0,90953085713.6235,337500000.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,450.0,0.0,0.0,150.0,22500.0,0.0,22500.0,150.0,0.0,0.0,22500.0,0.0,10.0,150.0,0.0,1.0,70,200K-300K,3071,Bestaande bouw,n
1998.0,0.0,0.0,0.0,131.0,11.0,4.0,194.0,0.0,0.0,11.0,10.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,17161.0,0.0,131.0,91289767183.65378,436129654.0,0.0,17161.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1622776601683795,0.0,131.0,0.0,0.0,0.0,0.0,0.0,131.0,0.0,0.0,0.0,0.0,2248091.0,0.0,71,> 300K,3053,Bestaande bouw,C 
2017.0,5.0,3.0,0.0,118.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,13924.0,1062.0,0.0,89137140580.01886,0.0,118.0,13924.0,118.0,0.0,0.0,0.0,1.0,590.0,0.0,118.0,118.0,13924.0,0.0,13924.0,118.0,0.0,118.0,13924.0,0.0,9.0,118.0,0.0,1.0,74,200K-300K,3061,Nieuwbouw,A
2016.0,6.0,4.0,0.0,180.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,32400.0,4140.0,0.0,109927875786.15692,0.0,180.0,32400.0,180.0,0.0,0.0,0.0,1.0,1080.0,0.0,180.0,180.0,32400.0,0.0,32400.0,180.0,0.0,180.0,32400.0,0.0,23.0,180.0,0.0,1.0,75,> 300K,3061,Nieuwbouw,A
1961.0,2.0,1.0,24.0,60.0,6.0,0.0,120.0,17.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,3600.0,1020.0,0.0,58412851336.30528,25920000.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,60.0,3600.0,0.0,3600.0,60.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,1.0,76,< 100K,3076,Bestaande bouw,D
2003.0,5.0,3.0,8.0,225.0,36.0,0.0,0.0,47.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,50625.0,10575.0,0.0,120540810405.0,0.0,225.0,0.0,225.0,0.0,0.0,0.0,0.0,1125.0,0.0,225.0,0.0,50625.0,0.0,0.0,225.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77,> 300K,3059,Bestaande bouw,A
1935.0,2.0,1.0,0.0,76.0,0.0,0.0,59.0,22.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,5776.0,1672.0,76.0,63161102795.920105,25899584.0,76.0,5776.0,0.0,0.0,0.0,0.0,0.0,152.0,1.4142135623730951,0.0,76.0,5776.0,0.0,0.0,76.0,2.0,76.0,5776.0,0.0,0.0,76.0,0.0,1.0,78,100K-150K,3026,Bestaande bouw,D
1960.0,6.0,5.0,0.0,185.0,9.0,0.0,0.0,26.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,34225.0,4810.0,185.0,102412761848.46184,0.0,185.0,34225.0,185.0,0.0,0.0,0.0,0.0,1110.0,0.0,185.0,185.0,34225.0,0.0,0.0,185.0,0.0,185.0,0.0,0.0,0.0,0.0,0.0,1.0,79,200K-300K,3086,Bestaande bouw,n
0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,80,> 300K,3059,0,n
1999.0,3.0,2.0,0.0,90.0,0.0,0.0,135.0,16.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,8100.0,1440.0,90.0,75780878759.78609,98415000.0,90.0,8100.0,0.0,0.0,0.0,0.0,0.0,270.0,1.0,0.0,90.0,8100.0,0.0,0.0,90.0,1.0,90.0,8100.0,0.0,0.0,90.0,0.0,1.0,82,150K-200K,3069,Bestaande bouw,C
2006.0,3.0,2.0,24.0,95.0,5.0,0.0,136.0,16.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,9025.0,1520.0,0.0,78678231364.184,116603000.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,285.0,0.0,0.0,95.0,9025.0,0.0,0.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,83,150K-200K,3074,Bestaande bouw,A
1997.0,4.0,3.0,16.0,143.0,102.0,0.0,173.0,42.0,0.0,0.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,20449.0,6006.0,143.0,95236233981.26662,505887811.0,143.0,0.0,0.0,0.0,0.0,0.0,0.0,572.0,3.4641016151377544,0.0,143.0,20449.0,0.0,0.0,143.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,84,> 300K,3077,Bestaande bouw,C
1981.0,0.0,0.0,0.0,76.0,0.0,0.0,120.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,5776.0,0.0,0.0,67773548133.24395,52677120.0,76.0,5776.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,5776.0,0.0,0.0,76.0,4.0,76.0,5776.0,0.0,0.0,76.0,438976.0,1.0,85,100K-150K,3061,Bestaande bouw,D 
1981.0,4.0,3.0,0.0,86.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,7396.0,2666.0,86.0,72094585996.90459,0.0,86.0,7396.0,86.0,0.0,0.0,0.0,1.0,344.0,0.0,86.0,86.0,7396.0,0.0,0.0,86.0,0.0,86.0,7396.0,0.0,0.0,86.0,0.0,1.0,86,150K-200K,3067,Bestaande bouw,C
1966.0,3.0,2.0,0.0,85.0,5.0,0.0,0.0,19.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,7225.0,1615.0,0.0,70058365915.14803,0.0,85.0,7225.0,85.0,0.0,0.0,0.0,0.0,255.0,0.0,0.0,0.0,7225.0,0.0,7225.0,85.0,0.0,85.0,0.0,0.0,19.0,0.0,0.0,0.0,87,100K-150K,3067,Bestaande bouw,E
2012.0,5.0,4.0,16.0,190.0,2.0,0.0,0.0,45.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,36100.0,8550.0,190.0,112269226273.98082,0.0,190.0,0.0,190.0,0.0,0.0,0.0,0.0,950.0,0.0,190.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89,> 300K,3045,Bestaande bouw,A
1906.0,3.0,2.0,0.0,76.0,0.0,0.0,75.0,22.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,5776.0,1672.0,0.0,60363648989.36428,32923200.0,76.0,5776.0,0.0,0.0,0.0,0.0,0.0,228.0,0.0,0.0,76.0,5776.0,0.0,5776.0,76.0,2.0,76.0,5776.0,0.0,22.0,76.0,0.0,1.0,90,100K-150K,3039,Bestaande bouw,G
1991.0,4.0,3.0,0.0,112.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,12544.0,3136.0,112.0,83526213013.22488,0.0,112.0,12544.0,112.0,0.0,0.0,0.0,1.0,448.0,0.0,112.0,112.0,12544.0,0.0,0.0,112.0,0.0,112.0,12544.0,0.0,0.0,112.0,0.0,1.0,91,> 300K,3065,Bestaande bouw,C
1972.0,6.0,5.0,0.0,134.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,17956.0,4154.0,0.0,88771412647.00333,0.0,134.0,17956.0,134.0,0.0,0.0,0.0,1.0,804.0,0.0,134.0,134.0,17956.0,0.0,0.0,134.0,0.0,134.0,17956.0,0.0,0.0,134.0,0.0,1.0,93,200K-300K,3068,Bestaande bouw,C
1947.0,3.0,2.0,0.0,60.0,0.0,0.0,75.0,25.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3600.0,1500.0,60.0,57170696049.29353,16200000.0,60.0,3600.0,0.0,0.0,0.0,0.0,0.0,180.0,1.0,0.0,60.0,3600.0,0.0,0.0,60.0,1.0,60.0,3600.0,0.0,0.0,60.0,0.0,1.0,95,< 100K,3083,Bestaande bouw,E
1966.0,4.0,3.0,24.0,70.0,0.0,0.0,180.0,30.0,7.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4900.0,2100.0,0.0,63576931113.05059,61740000.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,280.0,0.0,0.0,0.0,4900.0,0.0,4900.0,70.0,3.0,0.0,4900.0,0.0,30.0,70.0,0.0,0.0,99,< 100K,3076,Bestaande bouw,E
1970.0,2.0,1.0,7.0,65.0,8.0,0.0,195.0,22.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4225.0,1430.0,65.0,61638967707.88252,53551875.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,1.4142135623730951,0.0,65.0,4225.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100,100K-150K,3055,Bestaande bouw,E
1971.0,3.0,1.0,0.0,84.0,10.0,0.0,260.0,30.0,7.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7056.0,2520.0,0.0,70177762260.64041,154103040.0,84.0,7056.0,0.0,0.0,0.0,0.0,0.0,252.0,0.0,0.0,0.0,7056.0,0.0,0.0,84.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,101,100K-150K,3069,Bestaande bouw,E
1962.0,3.0,2.0,0.0,76.0,0.0,0.0,200.0,23.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,5776.0,1748.0,76.0,65842119898.0297,87795200.0,76.0,5776.0,0.0,0.0,0.0,0.0,0.0,228.0,1.0,0.0,76.0,5776.0,0.0,0.0,76.0,1.0,76.0,5776.0,0.0,0.0,76.0,0.0,1.0,102,150K-200K,3062,Bestaande bouw,E
1848.0,5.0,2.0,0.0,169.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,28561.0,4563.0,169.0,82044458496.0,0.0,169.0,28561.0,169.0,0.0,0.0,0.0,1.0,845.0,0.0,169.0,169.0,28561.0,0.0,0.0,169.0,0.0,169.0,28561.0,0.0,0.0,169.0,0.0,1.0,103,> 300K,3082,Bestaande bouw,G
1955.0,4.0,3.0,0.0,88.0,0.0,0.0,160.0,23.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,7744.0,2024.0,88.0,70094125411.25705,109035520.0,88.0,7744.0,0.0,0.0,0.0,0.0,0.0,352.0,1.0,0.0,88.0,7744.0,0.0,0.0,88.0,1.0,88.0,7744.0,0.0,0.0,88.0,0.0,1.0,104,100K-150K,3042,Bestaande bouw,E
1981.0,4.0,3.0,24.0,82.0,2.0,0.0,84.0,16.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6724.0,1312.0,0.0,70398005146.92654,46314912.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,328.0,0.0,0.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105,150K-200K,3067,Bestaande bouw,B
1977.0,0.0,0.0,0.0,75.0,3.0,3.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5625.0,0.0,75.0,66919184465.315285,0.0,0.0,5625.0,75.0,0.0,0.0,0.0,0.0,0.0,1.7320508075688772,0.0,75.0,0.0,1.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,421875.0,0.0,107,150K-200K,3063,Bestaande bouw,D 
1960.0,3.0,2.0,0.0,64.0,0.0,0.0,84.0,15.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4096.0,960.0,64.0,60236288000.0,22020096.0,64.0,4096.0,0.0,0.0,0.0,0.0,0.0,192.0,1.4142135623730951,0.0,64.0,4096.0,0.0,0.0,64.0,2.0,64.0,4096.0,0.0,0.0,64.0,0.0,1.0,108,< 100K,3085,Bestaande bouw,E
2008.0,5.0,4.0,16.0,122.0,6.0,0.0,0.0,21.0,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,14884.0,2562.0,122.0,89427489869.00351,0.0,122.0,0.0,122.0,0.0,0.0,0.0,0.0,610.0,0.0,122.0,0.0,14884.0,0.0,0.0,122.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109,200K-300K,3081,Bestaande bouw,A
2006.0,3.0,2.0,0.0,125.0,0.0,0.0,131.0,26.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,15625.0,3250.0,125.0,90250120940.26064,255859375.0,125.0,15625.0,0.0,0.0,0.0,0.0,0.0,375.0,1.7320508075688772,0.0,125.0,15625.0,0.0,0.0,125.0,3.0,125.0,15625.0,0.0,0.0,125.0,0.0,1.0,110,200K-300K,3025,Bestaande bouw,A
1961.0,4.0,2.0,24.0,75.0,3.0,0.0,60.0,23.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,5625.0,1725.0,75.0,65307553173.78402,25312500.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,1.7320508075688772,0.0,75.0,5625.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,112,100K-150K,3085,Bestaande bouw,E
2015.0,4.0,3.0,24.0,134.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,17956.0,402.0,0.0,94706012313.09236,0.0,134.0,0.0,134.0,0.0,0.0,0.0,1.0,536.0,0.0,134.0,134.0,17956.0,0.0,17956.0,134.0,0.0,0.0,17956.0,0.0,3.0,134.0,0.0,1.0,113,200K-300K,3053,Nieuwbouw,A
2007.0,4.0,3.0,0.0,111.0,0.0,0.0,143.0,36.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,12321.0,3996.0,111.0,85173326033.99411,195571233.0,111.0,12321.0,0.0,0.0,0.0,0.0,0.0,444.0,2.8284271247461903,0.0,111.0,12321.0,0.0,0.0,111.0,8.0,111.0,12321.0,0.0,0.0,111.0,0.0,1.0,115,> 300K,3024,Bestaande bouw,A
1924.0,12.0,9.0,0.0,247.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,61009.0,9139.0,247.0,111934426823.15387,0.0,247.0,61009.0,247.0,0.0,0.0,0.0,1.0,2964.0,0.0,247.0,247.0,61009.0,0.0,0.0,247.0,0.0,247.0,61009.0,0.0,0.0,247.0,0.0,1.0,117,> 300K,3054,Bestaande bouw,n
