year,total_rooms,bedrooms,n_weeks_old,living_area,other_area,total_area,monthly_contrib,n_photos,n_photos_360,other_indoor_space,located_on,own_ground,flg_missing_year,flg_missing_total_rooms,flg_missing_bedrooms,flg_missing_n_weeks_old,flg_missing_living_area,flg_missing_other_area,flg_missing_total_area,flg_missing_monthly_contrib,flg_missing_n_photos,flg_missing_n_photos_360,flg_missing_type_of_construction,flg_missing_other_indoor_space,flg_missing_located_on,flg_missing_own_ground,bedrooms**2,bedrooms**3,n_photos**3,located_on**3,living_area**2,total_rooms**3,sqrt(other_area),sqrt(located_on),monthly_contrib**2,sqrt(other_indoor_space),other_indoor_space**3,other_area**2,total_area**3,id,price_category,zipcode,type_of_construction,energy_label
1978.0,0.0,0.0,12.0,100.0,6.0,0.0,187.0,9.0,0.0,0.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,729.0,64.0,10000.0,0.0,2.449489742783178,2.0,34969.0,0.0,0.0,36.0,0.0,5825,200K-300K,3011,Bestaande bouw,B
1971.0,4.0,2.0,0.0,90.0,0.0,0.0,154.0,20.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,8.0,8000.0,27.0,8100.0,64.0,0.0,1.7320508075688772,23716.0,0.0,0.0,0.0,0.0,5827,100K-150K,3067,Bestaande bouw,E
2005.0,3.0,2.0,0.0,140.0,26.0,0.0,0.0,35.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,8.0,42875.0,64.0,19600.0,27.0,5.0990195135927845,2.0,0.0,0.0,0.0,676.0,0.0,5828,> 300K,3054,Bestaande bouw,A
2004.0,5.0,4.0,20.0,135.0,8.0,0.0,0.0,33.0,14.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,16.0,64.0,35937.0,0.0,18225.0,125.0,2.8284271247461903,0.0,0.0,2.8284271247461903,512.0,64.0,0.0,5829,> 300K,3059,Bestaande bouw,A
1952.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5830,< 100K,3026,Bestaande bouw,E
1911.0,3.0,2.0,0.0,63.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,4.0,8.0,29791.0,0.0,3969.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5832,200K-300K,3046,Bestaande bouw,F
0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5833,100K-150K,3081,0,G
1914.0,0.0,0.0,0.0,136.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,18496.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5835,> 300K,3062,Bestaande bouw,C 
2011.0,4.0,3.0,0.0,140.0,0.0,0.0,185.0,18.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,9.0,27.0,5832.0,27.0,19600.0,64.0,0.0,1.7320508075688772,34225.0,0.0,0.0,0.0,0.0,5836,> 300K,3024,Bestaande bouw,A
1983.0,3.0,2.0,0.0,72.0,0.0,0.0,81.0,15.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,8.0,3375.0,8.0,5184.0,27.0,0.0,1.4142135623730951,6561.0,0.0,0.0,0.0,0.0,5838,< 100K,3029,Bestaande bouw,C
1982.0,4.0,3.0,0.0,107.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,9.0,27.0,2197.0,0.0,11449.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5839,150K-200K,3068,Bestaande bouw,C
1951.0,0.0,0.0,0.0,65.0,0.0,0.0,126.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,27.0,4225.0,0.0,0.0,1.7320508075688772,15876.0,0.0,0.0,0.0,0.0,5840,< 100K,3042,Bestaande bouw,D 
2005.0,5.0,4.0,24.0,125.0,4.0,8.0,0.0,13.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,16.0,64.0,2197.0,0.0,15625.0,125.0,2.0,0.0,0.0,2.0,64.0,16.0,512.0,5842,200K-300K,3079,Bestaande bouw,A
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,216.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5843,< 100K,3011,Bestaande bouw,n
1989.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5844,150K-200K,3079,Bestaande bouw,C
2008.0,3.0,2.0,0.0,90.0,10.0,0.0,0.0,11.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,8.0,1331.0,27.0,8100.0,27.0,3.1622776601683795,1.7320508075688772,0.0,0.0,0.0,100.0,0.0,5845,200K-300K,3067,Bestaande bouw,A
1998.0,2.0,1.0,0.0,79.0,0.0,0.0,164.0,30.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,27000.0,0.0,6241.0,8.0,0.0,0.0,26896.0,0.0,0.0,0.0,0.0,5846,150K-200K,3067,Bestaande bouw,E
1939.0,3.0,2.0,0.0,55.0,0.0,0.0,55.0,19.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,8.0,6859.0,27.0,3025.0,27.0,0.0,1.7320508075688772,3025.0,0.0,0.0,0.0,0.0,5847,< 100K,3083,Bestaande bouw,G
1945.0,4.0,3.0,0.0,61.0,0.0,0.0,93.0,18.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,9.0,27.0,5832.0,1.0,3721.0,64.0,0.0,1.0,8649.0,0.0,0.0,0.0,0.0,5849,< 100K,3083,Bestaande bouw,E
1930.0,4.0,3.0,0.0,90.0,0.0,0.0,0.0,15.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,9.0,27.0,3375.0,1.0,8100.0,64.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5850,100K-150K,3022,Bestaande bouw,n
1890.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5852,> 300K,3016,Bestaande bouw,G
0.0,3.0,2.0,0.0,85.0,5.0,0.0,0.0,25.0,0.0,0.0,10.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,8.0,15625.0,1000.0,7225.0,27.0,2.23606797749979,3.1622776601683795,0.0,0.0,0.0,25.0,0.0,5853,100K-150K,3083,Bestaande bouw,C
2017.0,5.0,3.0,0.0,137.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,9.0,27.0,729.0,0.0,18769.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5855,> 300K,3061,Nieuwbouw,A
1984.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5857,150K-200K,3077,Bestaande bouw,C
1938.0,4.0,3.0,0.0,75.0,0.0,0.0,42.0,16.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,9.0,27.0,4096.0,8.0,5625.0,64.0,0.0,1.4142135623730951,1764.0,0.0,0.0,0.0,0.0,5858,< 100K,3073,Bestaande bouw,D
1922.0,5.0,4.0,0.0,157.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,16.0,64.0,32768.0,0.0,24649.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5859,200K-300K,3051,Bestaande bouw,F
1940.0,5.0,4.0,12.0,120.0,0.0,0.0,122.0,27.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,16.0,64.0,19683.0,1.0,14400.0,125.0,0.0,1.0,14884.0,0.0,0.0,0.0,0.0,5860,150K-200K,3083,Bestaande bouw,n
2002.0,4.0,3.0,4.0,110.0,6.0,0.0,105.0,28.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,9.0,27.0,21952.0,729.0,12100.0,64.0,2.449489742783178,3.0,11025.0,0.0,0.0,36.0,0.0,5862,200K-300K,3077,Bestaande bouw,B
1966.0,3.0,2.0,0.0,155.0,0.0,0.0,0.0,26.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,8.0,17576.0,8.0,24025.0,27.0,0.0,1.4142135623730951,0.0,0.0,0.0,0.0,0.0,5863,> 300K,3063,Bestaande bouw,E
1989.0,5.0,4.0,12.0,115.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,16.0,64.0,3375.0,0.0,13225.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5865,150K-200K,3075,Bestaande bouw,C
1982.0,2.0,1.0,0.0,61.0,0.0,0.0,78.0,14.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,2744.0,8.0,3721.0,8.0,0.0,1.4142135623730951,6084.0,0.0,0.0,0.0,0.0,5866,100K-150K,3031,Bestaande bouw,B
2004.0,3.0,2.0,0.0,95.0,0.0,0.0,0.0,15.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,8.0,3375.0,8.0,9025.0,27.0,0.0,1.4142135623730951,0.0,0.0,0.0,0.0,0.0,5867,200K-300K,3059,Bestaande bouw,B
1889.0,9.0,7.0,3.0,330.0,16.0,0.0,0.0,34.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,49.0,343.0,39304.0,0.0,108900.0,729.0,4.0,0.0,0.0,0.0,0.0,256.0,0.0,5868,> 300K,3032,Bestaande bouw,G
1948.0,4.0,3.0,16.0,98.0,0.0,0.0,142.0,21.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,9.0,27.0,9261.0,0.0,9604.0,64.0,0.0,0.0,20164.0,0.0,0.0,0.0,0.0,5869,150K-200K,3083,Bestaande bouw,E
1988.0,3.0,2.0,0.0,64.0,4.0,0.0,105.0,27.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,8.0,19683.0,8.0,4096.0,27.0,2.0,1.4142135623730951,11025.0,0.0,0.0,16.0,0.0,5870,100K-150K,3077,Bestaande bouw,C
1913.0,4.0,2.0,0.0,135.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,4.0,8.0,24389.0,0.0,18225.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5871,> 300K,3037,Bestaande bouw,D
1983.0,4.0,3.0,2.0,88.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,9.0,27.0,2197.0,0.0,7744.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5872,100K-150K,3077,Bestaande bouw,C
1966.0,5.0,4.0,0.0,115.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,16.0,64.0,10648.0,0.0,13225.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5873,200K-300K,3067,Bestaande bouw,C
1995.0,4.0,3.0,2.0,105.0,0.0,0.0,0.0,27.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,9.0,27.0,19683.0,0.0,11025.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5874,200K-300K,3082,Bestaande bouw,B
1965.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5875,< 100K,3079,Bestaande bouw,E
1983.0,3.0,2.0,0.0,70.0,2.0,0.0,0.0,24.0,9.0,0.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,8.0,13824.0,64.0,4900.0,27.0,1.4142135623730951,2.0,0.0,0.0,0.0,4.0,0.0,5876,< 100K,3076,Bestaande bouw,E
1933.0,4.0,2.0,0.0,95.0,0.0,0.0,0.0,15.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,8.0,3375.0,8.0,9025.0,64.0,0.0,1.4142135623730951,0.0,0.0,0.0,0.0,0.0,5877,100K-150K,3051,Bestaande bouw,G
1964.0,0.0,0.0,0.0,65.0,2.0,8.0,130.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4225.0,0.0,1.4142135623730951,1.0,16900.0,1.4142135623730951,8.0,4.0,512.0,5878,100K-150K,3079,Bestaande bouw,F 
1938.0,3.0,2.0,0.0,45.0,0.0,0.0,0.0,19.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,8.0,6859.0,1.0,2025.0,27.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5879,< 100K,3081,Bestaande bouw,G
1901.0,6.0,3.0,24.0,275.0,30.0,0.0,0.0,46.0,1.0,30.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,27.0,97336.0,0.0,75625.0,216.0,5.477225575051661,0.0,0.0,5.477225575051661,27000.0,900.0,0.0,5880,> 300K,3014,Bestaande bouw,F
1937.0,5.0,4.0,0.0,147.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,16.0,64.0,103823.0,0.0,21609.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5882,150K-200K,3081,Bestaande bouw,F
2017.0,8.0,5.0,0.0,210.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,25.0,125.0,343.0,0.0,44100.0,512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5883,> 300K,3033,Nieuwbouw,A
2018.0,0.0,0.0,2.0,39.0,0.0,0.0,0.0,22.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,10648.0,27.0,1521.0,0.0,0.0,1.7320508075688772,0.0,0.0,0.0,0.0,0.0,5884,150K-200K,3011,Nieuwbouw,A
1959.0,3.0,2.0,24.0,62.0,4.0,0.0,165.0,23.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,4.0,8.0,12167.0,512.0,3844.0,27.0,2.0,2.8284271247461903,27225.0,0.0,0.0,16.0,0.0,5886,< 100K,3086,Bestaande bouw,E
2000.0,6.0,5.0,16.0,180.0,15.0,0.0,0.0,35.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,25.0,125.0,42875.0,0.0,32400.0,216.0,3.872983346207417,0.0,0.0,0.0,0.0,225.0,0.0,5887,> 300K,3066,Bestaande bouw,B
2007.0,2.0,1.0,0.0,70.0,0.0,0.0,146.0,12.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1728.0,1000.0,4900.0,8.0,0.0,3.1622776601683795,21316.0,0.0,0.0,0.0,0.0,5888,150K-200K,3024,Bestaande bouw,n
1936.0,4.0,3.0,0.0,108.0,0.0,0.0,75.0,23.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,9.0,27.0,12167.0,1.0,11664.0,64.0,0.0,1.0,5625.0,0.0,0.0,0.0,0.0,5890,200K-300K,3039,Bestaande bouw,n
1973.0,5.0,4.0,0.0,141.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,16.0,64.0,15625.0,0.0,19881.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5891,150K-200K,3068,Bestaande bouw,C
1958.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,14.0,0.0,0.0,7.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2744.0,343.0,4624.0,0.0,0.0,2.6457513110645907,0.0,0.0,0.0,0.0,0.0,5892,100K-150K,3086,Bestaande bouw,E
1992.0,10.0,6.0,0.0,476.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,36.0,216.0,1728.0,0.0,226576.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5893,> 300K,3055,Bestaande bouw,B
1981.0,3.0,2.0,0.0,85.0,0.0,0.0,154.0,23.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,4.0,8.0,12167.0,8.0,7225.0,27.0,0.0,1.4142135623730951,23716.0,0.0,0.0,0.0,0.0,5894,150K-200K,3032,Bestaande bouw,D
1955.0,2.0,1.0,0.0,49.0,0.0,0.0,120.0,15.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,3375.0,64.0,2401.0,8.0,0.0,2.0,14400.0,0.0,0.0,0.0,0.0,5895,100K-150K,3061,Bestaande bouw,E
1952.0,3.0,2.0,0.0,68.0,0.0,0.0,119.0,11.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,8.0,1331.0,8.0,4624.0,27.0,0.0,1.4142135623730951,14161.0,0.0,0.0,0.0,0.0,5896,200K-300K,3011,Bestaande bouw,E
1899.0,1.0,1.0,12.0,187.0,59.0,0.0,382.0,35.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,42875.0,0.0,34969.0,1.0,7.681145747868608,0.0,145924.0,0.0,0.0,3481.0,0.0,5897,> 300K,3063,Bestaande bouw,n
1961.0,3.0,2.0,0.0,57.0,7.0,0.0,0.0,14.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,4.0,8.0,2744.0,1.0,3249.0,27.0,2.6457513110645907,1.0,0.0,0.0,0.0,49.0,0.0,5898,< 100K,3076,Bestaande bouw,E
1917.0,13.0,8.0,0.0,490.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,64.0,512.0,9261.0,0.0,240100.0,2197.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5899,> 300K,3062,Bestaande bouw,G
1993.0,0.0,0.0,0.0,73.0,0.0,0.0,113.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,5329.0,0.0,0.0,1.4142135623730951,12769.0,0.0,0.0,0.0,0.0,5900,150K-200K,3061,Bestaande bouw,C 
1966.0,3.0,2.0,4.0,73.0,6.0,0.0,122.0,22.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,8.0,10648.0,27.0,5329.0,27.0,2.449489742783178,1.7320508075688772,14884.0,0.0,0.0,36.0,0.0,5902,100K-150K,3076,Bestaande bouw,D
2006.0,5.0,4.0,0.0,122.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,16.0,64.0,17576.0,0.0,14884.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5904,> 300K,3054,Bestaande bouw,A
1938.0,4.0,3.0,4.0,90.0,4.0,0.0,0.0,28.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,9.0,27.0,21952.0,0.0,8100.0,64.0,2.0,0.0,0.0,0.0,0.0,16.0,0.0,5905,150K-200K,3077,Bestaande bouw,E
1941.0,3.0,2.0,8.0,56.0,20.0,0.0,0.0,25.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,8.0,15625.0,0.0,3136.0,27.0,4.47213595499958,0.0,0.0,0.0,0.0,400.0,0.0,5906,100K-150K,3075,Bestaande bouw,G
1899.0,4.0,3.0,16.0,138.0,6.0,0.0,50.0,32.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,9.0,27.0,32768.0,0.0,19044.0,64.0,2.449489742783178,0.0,2500.0,0.0,0.0,36.0,0.0,5907,> 300K,3063,Bestaande bouw,n
1939.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5908,< 100K,3081,Bestaande bouw,G
1879.0,3.0,2.0,0.0,85.0,0.0,0.0,56.0,22.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,8.0,10648.0,1.0,7225.0,27.0,0.0,1.0,3136.0,0.0,0.0,0.0,0.0,5909,200K-300K,3012,Bestaande bouw,B
1984.0,5.0,4.0,0.0,100.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,16.0,64.0,17576.0,0.0,10000.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5910,200K-300K,3069,Bestaande bouw,C
1981.0,0.0,0.0,0.0,38.0,0.0,0.0,103.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,1444.0,0.0,0.0,1.4142135623730951,10609.0,0.0,0.0,0.0,0.0,5913,< 100K,3068,Bestaande bouw,D 
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5914,< 100K,3032,Bestaande bouw,n
